key	text	tooltip
effect_bundles_localised_description_derpy_chd_ex_offering_rom_marble	Timber and stone burn on the altar; the work goes cheaper.	false
effect_bundles_localised_title_derpy_chd_ex_offering_rom_textiles	Offering to Hashut: Pottery	false
effect_bundles_localised_description_derpy_chd_ex_offering_rom_textiles	Goods offered up buy conscripts cheaper than gold does.	false
effect_bundles_localised_title_derpy_chd_ex_offering_rom_timber	Offering to Hashut: Timber	false
effect_bundles_localised_description_derpy_chd_ex_offering_rom_timber	Timber and stone burn on the altar; the work goes cheaper.	false
effect_bundles_localised_title_derpy_chd_ex_offering_rom_wine	Offering to Hashut: Wine	false
effect_bundles_localised_description_derpy_chd_ex_offering_rom_wine	The feast is given to the flames, and the slaves are quiet.	false
effect_bundles_localised_title_derpy_chd_ex_offering_spices	Offering to Hashut: Spices	false
effect_bundles_localised_description_derpy_chd_ex_offering_spices	The feast is given to the flames, and the slaves are quiet.	false
effect_bundles_localised_title_derpy_chd_ex_offering_trinkets	Offering to Hashut: Elven Trinkets	false
effect_bundles_localised_description_derpy_chd_ex_offering_trinkets	Treasure fed to the furnace buys favour in every market.	false
effect_bundles_localised_title_derpy_chd_ex_hashut_pleased	Hashut is Pleased	false
effect_bundles_localised_description_derpy_chd_ex_hashut_pleased	The tithe was paid in full and on the day it was asked. Word of that travels too.	false
effect_bundles_localised_title_derpy_chd_ex_hashut_wrath	Hashut's Displeasure	false
effect_bundles_localised_description_derpy_chd_ex_hashut_wrath	The altar went cold and the priests said why. Word travels faster than any order you can give.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_animals	Levied by the Court: Exotic Animals	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_animals	The banquet is given to the province and harmony is restored.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_dyes	Levied by the Court: Dyes	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_dyes	A compliant house receives a favourable schedule. This is not a bribe; it is filing.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_gems	Levied by the Court: Gemstones	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_gems	A compliant house receives a favourable schedule. This is not a bribe; it is filing.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_gold_idols	Levied by the Court: Golden Idols	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_gold_idols	Melted idols fund appointments, and appointments are how the Court moves.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_ivory	Levied by the Court: Tusks	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_ivory	Curiosities reach the Celestial archives and are catalogued, which is how Cathay learns.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_medicine	Levied by the Court: Medicinal Plants	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_medicine	The requisition clears and the garrisons are made whole.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_obsidian	Levied by the Court: Carved Obsidian	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_obsidian	Correct offerings at the correct hour; the winds answer on schedule.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_rom_furs	Levied by the Court: Furs	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_rom_furs	Furs for the northern roads, and the caravans keep pace.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_rom_glass	Levied by the Court: Dwarf Beer	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_rom_glass	The banquet is given to the province and harmony is restored.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_rom_iron	Levied by the Court: Iron	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_rom_iron	The Ministry of Works receives its iron and every lamellar plate is inspected and passed.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_rom_lead	Levied by the Court: Salt	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_rom_lead	The requisition clears and the garrisons are made whole.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_rom_marble	Levied by the Court: Marble	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_rom_marble	Materials correctly surrendered are materials correctly reissued, at a discount.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_rom_textiles	Levied by the Court: Pottery	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_rom_textiles	Levies raised under seal cost the treasury less.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_rom_timber	Levied by the Court: Timber	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_rom_timber	Materials correctly surrendered are materials correctly reissued, at a discount.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_rom_wine	Levied by the Court: Wine	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_rom_wine	The banquet is given to the province and harmony is restored.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_spices	Levied by the Court: Spices	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_spices	The banquet is given to the province and harmony is restored.	false
effect_bundles_localised_title_derpy_chd_ex_cth_offering_trinkets	Levied by the Court: Elven Trinkets	false
effect_bundles_localised_description_derpy_chd_ex_cth_offering_trinkets	A compliant house receives a favourable schedule. This is not a bribe; it is filing.	false
effect_bundles_localised_title_derpy_chd_ex_cth_court_pleased	Correctly Filed	false
effect_bundles_localised_description_derpy_chd_ex_cth_court_pleased	The levy was surrendered in full and on the day named. The record says so, and the record is what matters.	false
effect_bundles_localised_title_derpy_chd_ex_cth_court_wrath	Found Out of Harmony	false
effect_bundles_localised_description_derpy_chd_ex_cth_court_wrath	The assessment lapsed and the lapse was filed. A file of that kind is copied to more offices than you have dealings with.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_animals	Offered to Grungni: Exotic Animals	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_animals	The barrels go round the galleries and the grumbling drops to its usual level.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_dyes	Offered to Grungni: Dyes	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_dyes	A hold in good standing with the Guild is a hold whose caravans are not weighed twice.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_gems	Offered to Grungni: Gemstones	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_gems	A hold in good standing with the Guild is a hold whose caravans are not weighed twice.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_gold_idols	Offered to Grungni: Golden Idols	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_gold_idols	Melted idols pay the sort of Dwarf who travels alone and reports back in person.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_ivory	Offered to Grungni: Tusks	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_ivory	The apprentices get the tusk and the engineers get three ideas out of what is left.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_medicine	Offered to Grungni: Medicinal Plants	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_medicine	Salt and medicine reach the throng, and the throng comes back up to strength.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_obsidian	Offered to Grungni: Carved Obsidian	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_obsidian	The runesmiths take the black glass, and something in the deep workings runs stronger.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_rom_furs	Offered to Grungni: Furs	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_rom_furs	Furs for the high passes, and the throng marches further before it stops to complain.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_rom_glass	Offered to Grungni: Dwarf Beer	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_rom_glass	The barrels go round the galleries and the grumbling drops to its usual level.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_rom_iron	Offered to Grungni: Iron	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_rom_iron	The iron goes to the Guild's forges and comes back as plate, correctly, and a little late.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_rom_lead	Offered to Grungni: Salt	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_rom_lead	Salt and medicine reach the throng, and the throng comes back up to strength.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_rom_marble	Offered to Grungni: Marble	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_rom_marble	Stone pledged to the hold is stone the hold does not buy, and the masons revise their figures downward, once.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_rom_textiles	Offered to Grungni: Pottery	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_rom_textiles	Goods pledged up front buy a muster at last decade's rate, which the Guild considers generous.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_rom_timber	Offered to Grungni: Timber	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_rom_timber	Stone pledged to the hold is stone the hold does not buy, and the masons revise their figures downward, once.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_rom_wine	Offered to Grungni: Wine	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_rom_wine	The barrels go round the galleries and the grumbling drops to its usual level.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_spices	Offered to Grungni: Spices	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_spices	The barrels go round the galleries and the grumbling drops to its usual level.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_offering_trinkets	Offered to Grungni: Elven Trinkets	false
effect_bundles_localised_description_derpy_chd_ex_dwf_offering_trinkets	A hold in good standing with the Guild is a hold whose caravans are not weighed twice.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_ancestors_pleased	The Book is Balanced	false
effect_bundles_localised_description_derpy_chd_ex_dwf_ancestors_pleased	The due was paid in full and on the day named. The entry has been struck through, which is as close to praise as the Book allows.	false
effect_bundles_localised_title_derpy_chd_ex_dwf_ancestors_wrath	A Grudge Recorded	false
effect_bundles_localised_description_derpy_chd_ex_dwf_ancestors_wrath	The due was not paid and the failure was written down. Nothing was said about it, which is worse, and the Book is read aloud once a generation.	false
effect_bundles_localised_title_derpy_chd_ex_emp_offering_animals	Tithe to Sigmar: Exotic Animals	false
effect_bundles_localised_description_derpy_chd_ex_emp_offering_animals	The feast is given to the poor and the province is quiet.	false
effect_bundles_localised_title_derpy_chd_ex_emp_offering_dyes	Tithe to Sigmar: Dyes	false
effect_bundles_localised_description_derpy_chd_ex_emp_offering_dyes	A generous house is a trusted house, and trusted houses are charged less.	false
effect_bundles_localised_title_derpy_chd_ex_emp_offering_gems	Tithe to Sigmar: Gemstones	false
effect_bundles_localised_description_derpy_chd_ex_emp_offering_gems	A generous house is a trusted house, and trusted houses are charged less.	false
effect_bundles_localised_title_derpy_chd_ex_emp_offering_gold_idols	Tithe to Sigmar: Golden Idols	false
effect_bundles_localised_description_derpy_chd_ex_emp_offering_gold_idols	Melted idols pay for men willing to travel and ask questions.	false
